Title,Plot,Cast,Genre,Runtime,Director,Production House,Release Dates,Image URL,Rating,Total Ratings,Movie URL
Prithivi(1994),Plot not found,"Rajesh HamalPrithivi, Mausami Malla, Srijana Basnet, Tika Pahari, Muralidhar, Bishwo Hingmang, Laxmi Giri, Ridhhi Charan Shrestha, Deepak Chhetri, Sundar Udas, Bhakta Babu Acharya, Binay Ranjit, Krishna Shrestha, Bhima Singh, Hemanta Budhathoki","Action,Drama",2h 17m,Prakash Raymajhi,Shivashakti Films Pvt. Ltd.,"14 Bhadra, 2051, 30 August, 1994",https://img.youtube.com/vi/Nz1N0OEFVdY/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/prithivi
Paribhasha(1994),Plot not found,"Rajesh Hamal, Saroj Khanal, Karishma Manandhar, Bhuwan K.C., Sunil Thapa, Santosh Panta, Deshbhakta Khanal","Action,Drama",2h 30m,Rajendra Shalabh,N/A,"23 Asar, 2051, 7 July, 1994",https://img.youtube.com/vi/XU34OMNWPh8/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/paribhasha
Sworga(1994),Plot not found,"Neer Bikram Shah, Shiva Shrestha, Gauri Malla, Arjun Shrestha, Subhadra Adhikari, Jitendra Mahat Abhilasi, Nutan Pradhan, Ishwori Pradhan, Surbir Pandit, Bishwo Mohan Ojha, Pawan Mainali, Tayab Shah, Bishnu Malla, Chanky Pradhan, Shova K.C., Rameshwor, Bhimber Singh Thapa, Roma Pradhan, Kamal Khhetri","Drama,Family",2h 38m,Sambhu Pradhan,N/A,"26 Jestha, 2051, 9 June, 1994",https://img.youtube.com/vi/UT1EdHjwjoM/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/sworga
Aparadh(1994),Plot not found,"Rajesh Hamal, Kristi Mainali, Melina Manandhar, Yubaraj Lama, Sunil Thapa, Gopal Bhutani, Mukunda Shrestha, Pradip Pakhrin, Ramchandra Adhikari, Kiran Pratap K.C., Pradeep Singh, Doma Lama Hyalmo, Ram Keshar Bogati","Action,Drama",1h 10m,Amar Rasaili,N/A,"26 Jestha, 2051, 9 June, 1994",https://img.youtube.com/vi/ltsHEqe2oLk/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/aparadh
Chahana(1994),Plot not found,"Saroj Khanal, Gauri Malla, Rajesh Hamal, Karishma Manandhar, Laxmi Shrestha, Harihar Sharma, Sunil Thapa, Santosh Panta, Ashok Sharma, Rajpal Thapa, Bijay Singh Shah, Rachana Singh, Tayab Shah, Maya Giri, Biju Ranjit","Drama,Romance",2h 9m,Shital Nepal,N/A,"1 Baisakh, 2051, 14 April, 1994",https://img.youtube.com/vi/HObaBQ3exoo/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/chahana
Chatyang(1994),"PLOT The Nepali movie 'Chatyang' is presented by Bishowmurti Films Production and produced by Shyamkrishna Khadgi. The film includes a guest appearance by Harihar Sharma and introduces Dinesh Sharma as a new talent in the industry. The storyline of the movie was crafted by the chief assistant director, Binod Sereng, and features choreography by Kamar Rai, action sequences directed by Rajendra Khadgi, and background music composed by Satyajit Gajmer. The film's lyrics were penned by Dhanendra Bimal, with music composed by Ranjit Gajmer. Editing was overseen by Narendra Khadka, and Deepak Dhakal handled the cinematography. The script and dialogue were crafted by the director, Pratap Subba. 'Chatyang' is a collaborative effort of a dedicated and talented team, contributing to the creative landscape of Nepali cinema.","Rajesh Hamal, Gauri Malla, Rupa Rana, Subhadra Adhikari, Harihar Sharma, Tika Pahari, Mukunda Shrestha, Ramesh Budhathoki, Rajaram Poudyal, Rachana Singh, Sangam Bhandari, Dinesh Sharma","Action,Drama",2h 23m,Pratap Subba,N/A,"1 Baisakh, 2051, 14 April, 1994",https://img.youtube.com/vi/h515zYNg5SI/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/chatyang
Prem Pooja(1994),Plot not found,"Sunil Thapa, Ashok Sharma, Rajaram Poudyal, Ridhhi Charan Shrestha, Nista Malla (Shrestha), Bimal Poudel, Kedar Adhikari, Arpana Amatya, Janak Gurung",Romance,2h 34m,Raju Dhoj Rana,Sun Shine Films,"1 Baisakh, 2051, 14 April, 1994",https://img.youtube.com/vi/86_Ahlw-56Q/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/prem-pooja
Badal(1994),"PLOT The Nepali movie 'Badal' is presented by Screenworld and produced by Gagan Birahi. The film boasts music composed by Ram Thapa and is a collaborative effort of producers Bhawani Shrestha, Sharmila Malla, and Hari Maharjan. The movie features action sequences directed by YR Lama and choreography by Pramod Shah and Raju Shah. Ramesh Budhathoki served as the chief assistant director, while Ashok Parekh handled the editing. Shyam Mohan Shrestha contributed as the cinematographer, capturing the visual elements of the film. The script and dialogue were crafted by Brajesh Khanal. 'Badal' is a result of the combined talents and efforts of its dedicated cast and crew, showcasing their skills and creativity in the Nepali film industry.","Bhuwan K.C., Sharmila Malla, Krishna Malla, Tika Pahari, Ramchandra Adhikari, Laya Sangraula, Bina Basnet(Budhathoki), Pradeep Singh, Shakti Bilas, Narayan Pradhan",Drama,2h 22m,Krishna Malla,N/A,"1 Baisakh, 2051, 14 April, 1994",,,,https://www.thefilmnepal.com/movie/badal
Truck Driver(1994),"PLOT In a tale of tragic circumstances, a truck driver finds himself enamored with the daughter of a restaurant worker along a bustling highway. Despite the success of a small hotel, which owes much to the daughter's youthful allure, her heartless father vehemently opposes her marriage and departure. Manipulated by a deceitful acquaintance, the father succumbs to the notion of eliminating the truck driver from the equation. This conniving friend compromises the brake linings of the truck, causing it to plummet several hundred feet down the treacherous, narrow, and winding highway, ultimately resulting in the driver's untimely demise. Devastated by the loss, the daughter contemplates ending her own life. However, a glimmer of hope emerges as a young proprietor of a fuel station, situated across from the hotel, intervenes and rescues her from the depths of despair. Unbeknownst to her, this compassionate savior has harbored a secret love for her throughout the years. In a selfless act, he proposes marriage, offering his name to the child she carries within her womb. Together, they embark on a new chapter of their lives, relocating to the bustling metropolis of Kathmandu, where they raise their daughter. The subsequent chapter of their lives, commencing with the birth of their child, takes an unexpected turn, filled with unforeseen twists and turns that defy all expectations.","Hari Bansha Acharya, Shiva Shrestha, Vijay Lama, Shree Krishna Shrestha, Karishma Manandhar, Madan Krishna Shrestha, Bhim Bahadur Thapa, Basundhara Bhusal, Rajaram Poudyal, Kiran K.C., Alina, Anju Ranjitkar","Action,Drama",2h 34m,Rajkumar Sharma,N/A,"19 Chaitra, 2050, 1 April, 1994",https://img.youtube.com/vi/B-Y-iNeBFDc/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/truck-driver
Sauta(1994),"PLOT The Nepali movie 'Sauta' stars actor Bhuwan KC alongside actresses Karishma Manandhar and Bina Budhathoki. Set in the tea estates of East Nepal, the film falls under the category of a typical masala movie, known for its entertaining and commercial elements. During its release in the first half of the 1990s, 'Sauta' enjoyed success and likely resonated with audiences due to its engaging storyline and the presence of popular actors like Bhuwan KC, Karishma Manandhar, and Bina Budhathoki. It's a testament to the film's ability to captivate and entertain viewers during its time.","Bhuwan K.C., Karishma Manandhar, Ramesh Budhathoki, Tika Pahari, Jayananda Chand, Rajaram Poudyal, Nirmal Poudel, Bina Basnet(Budhathoki), Kiran K.C., Naresh Bahadur Singh","Drama,Family",2h 20m,Narayan Puri,N/A,"4 Chaitra, 2050, 17 March, 1994",,,,https://www.thefilmnepal.com/movie/sauta
Sita(1994),Plot not found,"Ramchandra Adhikari, Rajesh Hamal, Rabi Giri, Roshani Sapkota, Sarita Lamichhane, Rajendra Thakuri, Sapana Nepal","Drama,Romance",2h 18m,Raju Aryal,AB Pictures Farm,"19 Falgun, 2050, 3 March, 1994",https://img.youtube.com/vi/1rzpgPJChKY/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/sita-2
Pukar(1994),Plot not found,"Saroj Khanal, Mausami Malla, Shree Krishna Shrestha, Neer Bikram Shah, Sushila Rayamajhi, Tika Pahari, Ramesh Budhathoki, Nirmal Poudel, Bina Basnet(Budhathoki), Del - Keshav Bhattarai, Nista Malla (Shrestha), Jayanta Regmi, Uttam K.C., Keshab Bhattarai","Action,Drama",2h 29m,Mohan Niraula,N/A,"6 Falgun, 2050, 18 February, 1994",https://img.youtube.com/vi/sKEjTh6GgFQ/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/pukar
Pratidaan(1994),Plot not found,"Rekha Adhikari, Rajendra Poudel, Manish Kumar Shrestha, Padma Gurung",Drama,2h 18m,Deepak Aalok,N/A,"6 Falgun, 2050, 18 February, 1994",,,,https://www.thefilmnepal.com/movie/pratidaan
Naya Sadak(1993),Plot not found,B.S. Rana,Drama,2h 18m,B.S. Rana,N/A,"10 Paush, 2050, 25 December, 1993",,,,https://www.thefilmnepal.com/movie/naya-sadak
Prem Pinda(1993),"PLOT The film commences with a narrated video showcasing the General's palace, providing a brief overview of the practices during the regime. In the subsequent scene, a brother escorts his sister to the general's palace, intending to leave her there as a maid, and is compensated with a sum of Rs.60. The sister, Soni Rauniyar, embodies the archetype of a village girl who is both anxious and outspoken. She is subsequently taken care of by Kesari, who imparts upon her the fundamentals of the new palace lifestyle. The General bestows upon her the name Sabita. She quickly acquires knowledge and becomes enamored with the opulent lifestyles within the palace, consistently striving to earn the General's favor. As the General's favorite, she receives specialized training in dance. Concurrently, she develops affection for a fellow servant named Nakul, and their love is reciprocated. However, their relationship remains clandestine, concealed from the outside world. The General, perceiving the blossoming romance between Nakul and Sabita, endeavors to permanently separate them, driven by his cruel nature and a history of eliminating individuals who engage in affairs with his personal caretakers. If their secret affair were to be discovered, Nakul would face severe punishment, potentially even death. Despite the adversities and animosity they face, their love flourishes. Upon discovering their alliance, the General banishes Nakul and confines Sabita within the palace, subjecting her to house arrest. Despite his efforts, the General fails to win Sabita's affection and ultimately sends her away. Meanwhile, Nakul lies on his deathbed, his thoughts consumed solely by Sabita. In the final moments of the story, Sabita reunites with Nakul, sharing their last expressions of love. Following Nakul's demise, Sabita is overwhelmed with grief and sorrow. The film concludes with Sabita tragically taking her own life by leaping off a cliff, clutching Nakul's lifeless body.","Saroj KhanalNakul, Neer Bikram ShahGeneral Aidwin, Melina Manandhar, Sunny RauniyarSabita, Harihar SharmaNakul's Friend, Laxmi Giri, Rajaram Poudyal, Sushila Rayamajhi, Bhimber Singh Thapa, Narendra Thapa, Rajpal Thapa, Abhaya Raj Panta, Ramchandra Adhikari, Rachana Singh, Maya Giri, Umesh Mayalu, Hari Bahadur Thapa","Drama,Historical",2h 38m,Yadav Kharel,N/A,"28 Kartik, 2050, 13 November, 1993",https://img.youtube.com/vi/t2F0eWTw9PA/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/prem-pinda
Arpan(1993),Plot not found,"Bhuwan K.C., Kristi Mainali, Arjun Shrestha, Melina Manandhar, Bhim Bahadur Thapa, Laxmi Shrestha, Prakash Pathak, Laxmi Giri, Surbir Pandit, Madhav Sapkota, Ujjwal Bhandari, Bishnu Malla, Surendra K.C., Krishna Kharel, Santosh Thapaliya, Kiran K.C., Kishor Khatiwada, Radhika Khadka, Narayan Mainali, Subha Laxmi Giri, Udhav Shrestha, Jitu Sing","Action,Drama",2h 23m,Rajkumar Sharma,Sayapatri Films,"28 Asoj, 2050, 14 October, 1993",,,,https://www.thefilmnepal.com/movie/arpan
Deuta(1993),"PLOT The film begins with the marriage discussion of Srijana, an aspiring painter, and her father. She is reluctant to marry the only son of her father's business partner and expresses a desire to further her painting skills. Instead of getting married, she chooses to visit her paternal aunt in a remote village. During her stay in the village, Srijana encounters two individuals, Sonam and Shankar. A complex love triangle begins to take shape among Srijana, Sonam, and Shankar, and this romantic conflict unfolds over the course of the story, adding depth and drama to the narrative.","Rajesh HamalShankar, Shrawan GhimireSonam, Yubaraj LamaNima, Maya Pradhan, Srijana BasnetSrijana, Tulsi GhimireSrijana's Father, Diwakar Sharma, Pradeep Singh, Laxmi Rayamajhi, Doma Lama Hyalmo, Tika Pahari, Mukunda Shrestha, Jitendra Mahat Abhilasi, Ramchandra Adhikari","Action,Drama",2h 46m,Tulsi Ghimire,Tripura Sundari International Cine Art Pvt. Ltd.,"14 Asoj, 2050, 30 September, 1993",https://img.youtube.com/vi/fNeigEVEWdE/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/deuta
Rakshya(1993),Plot not found,"Mausami Malla, Kristi Mainali, Sushila Rayamajhi, Ravi Shah, Sunil Thapa, Jaya Shrestha, Ramesh Budhathoki, Madan Das Shrestha, Rabindra Khadka, Ridhhi Charan Shrestha, Rajkumar Shah","Drama,Romance",2h 34m,Prem Baniya,Prem Production Pvt. Ltd.,"11 Asoj, 2050, 27 September, 1993",,,,https://www.thefilmnepal.com/movie/rakshya
Milan(1993),"PLOT 'Milan' is the third film produced by Yeti Production and presented by Dr. Subodh Pyakurel. This unique movie holds the distinction of being the first horror movie in Nepal, adding a new dimension to the country's film industry. The creative team behind 'Milan' includes Brajesh Khanal as the writer responsible for the story, script, and dialogue. Rajendra Khadgi directed the action sequences, while Basanta Shrestha and Subodh Shreedhar contributed their skills to choreography. The cinematography was masterfully handled by Raju Bikram Thapa, and the music for the film was composed by Sambhujit Baskota. 'Milan' marks a significant milestone in Nepali cinema as the country's first foray into the horror genre, showcasing the industry's diversity and evolution.","Shiva Shrestha, Melina Manandhar, Karishma Manandhar, Ashok Sharma, Binod Manandhar, Tika Pahari, Sushila Rayamajhi, Ravi Shah, Roshan Shrestha, Brajesh Khanal, Mohan Sitaula, Muna Karki, Dr. Ghanshyam Khatiwada",Horror,2h 32m,Laxminath Sharma,Yeti Production,"27 Bhadra, 2050, 12 September, 1993",https://img.youtube.com/vi/-_GtZBvglSw/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/milan
Tapasya(1993),"PLOT ""Tapasya"" is a Nepalese film released in 1992 and produced by Roshana Films. The movie was directed by Narayan Puri and features a talented cast that includes Saroj Khanal, Gauri Malla, Beena Basnet, and Karishma Manandhar in lead roles. This film likely made a significant impact in the Nepalese film industry during its time, and the combination of its cast and crew contributed to its success and recognition.","Saroj Khanal, Gauri Malla, Karishma Manandhar, Kiran Pratap K.C., Ashok Sharma, Puja Chand, Shanti Maskey, Jayananda Chand, Rajaram Poudyal, Chiranjibi Basnet, Bina Basnet(Budhathoki), Deshbhakta Khanal, Rekha Shahi","Drama,Romance",2h 34m,Narayan Puri,Roshna Films Production,"27 Bhadra, 2050, 12 September, 1993",https://img.youtube.com/vi/dglREGaPX4k/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/tapasya
Priyasi(1993),"PLOT The Nepali film 'Priyasi,' produced by Paradise New Movies and directed by the late Deepak Rayamajhi, achieved success as a hit film. The movie was produced by Ramji Shrestha and introduced Kiran Pratap as a fresh face in the Nepali film industry. Additionally, actress Sushila Rayamajhi played a special role in the film. The movie also featured guest appearances by Tika Pahadi and Narendra Thapa. Madan Ghimire served as the chief assistant director, with Bijay Ratna Tuladhar as the assistant director. The film's lyrical content was composed by Kiran Kharel, Bishowmbhar Pyakurel, and Sambhujit Baskota. Mohamed Iqubal directed the action sequences, Rajkrishna Shrestha handled sound, and Satish Koirala managed the editing. Basanta Shrestha choreographed the dance sequences, while Mohan Niraula was responsible for the script and dialogue. Chandra Prakash Ghimire handled cinematography, and the film's music was composed by Sambhujit Baskota. The story was crafted by the director, Deepak Rayamajhi. With such a talented and dedicated team, 'Priyasi' made a mark in the Nepali film industry and received recognition from audiences.","Melina Manandhar, Kiran Pratap K.C., Neer Bikram Shah, Harihar Sharma, Sunil Thapa, Krishna Shivakoti, Bina Basnet(Budhathoki)","Drama,Romance",2h 13m,Deepak Rayamajhi,Paradise New Movies,"17 Bhadra, 2050, 2 September, 1993",https://img.youtube.com/vi/AiSppoALYJM/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/priyasi
Ushko Khoji(1993),Plot not found,Narayan Tripathi,Drama,2h 18m,,N/A,"7 Shrawan, 2050, 22 July, 1993",,,,https://www.thefilmnepal.com/movie/ushko-khoji
Deuki(1993),"PLOT It's great to hear that the movie 'Deuki' achieved such success, celebrating 100 days in theaters, which is indeed a significant milestone for any film. This accomplishment is a clear indicator of its ‘superhit’ status. The film 'Deuki' was produced jointly by Om Shrestha and Suka Bahadur Thapa under the SOS Films banner. It explores the Deuki tradition, and its storyline is centered around this cultural aspect. Samundra Bhattachan, who also presents the movie, features in a new introduction, adding to the film's appeal. Notably, the film includes guest appearances by actresses Shanti Maskey and Basundhara Bhusal. The movie boasts a talented crew, including Satish Koirala and Narendra Khadka for editing, Rajendra Khadgi for action sequences, Shanta Nepali for choreography, Muralidhar for music, Man Bahadru Mukiya for script, dialogue, and story, and Chandra Prakash Ghimire for cinematography. With such a combination of creative talent, it's no wonder that 'Deuki' achieved great success in theaters and celebrated its 100-day run as a superhit film.","Rajesh Hamal, Shiva Shrestha, Mausami Malla, Basundhara Bhusal, Shanti Maskey, Gopal Raj Mainali, Jayananda Chand, Sunil Thapa, Mukunda Kishor Bhattarai, Bina Basnet(Budhathoki), Samundra Bhattachan","Action,Drama",2h 13m,Banni Pradhan,N/A,"6 Asar, 2050, 20 June, 1993",https://img.youtube.com/vi/koTb5bTL36U/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/deuki
Bhauju(1993),PLOT 'Bhauju' (Sister-in-Law) is indeed a classic Nepali film released in 1994. It was directed by Rajendra Salav. The film has left its mark in Nepali cinema and holds a special place in the hearts of movie enthusiasts for its storytelling and performances.,"Rajesh Hamal, Karishma Manandhar, Neer Bikram Shah, Sunil Thapa, Ashok Sharma, Saranga Shrestha, Puja Chand, Subhadra Adhikari, Harihar Sharma, Tika Pahari, Diwakar Sharma, Mina Karki, Sony Gurung, Tayab Shah, Deshbhakta Khanal",Drama,1h 57m,Rajendra Shalabh,Suryodaya Films,"2 Asar, 2050, 16 June, 1993",https://img.youtube.com/vi/zaazZnlspno/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/bhauju
Sankalpa(1993),"PLOT The Nepali movie 'Sankalpa' has garnered success and is produced by Om Shiva Shakti Films, presented by Kedar Shrestha. It features notable guest roles played by Bhuwan KC and Tika Pahadi. The child artists in the film include Mela Baskota, Raman Shrestha, and Nabaraj. Ramesh Budhathoki not only acts in the movie but also serves as the chief assistant director, contributing to the film's production. 'Sankalpa' is based on a story by Krishna Malla, with script and dialogue written by Brajesh Khanal, and additional assistance from Gagan Birahi and Laya Sangraula in dialogue writing. The film's editing is skillfully done by Deepak Patel, and the choreography is handled by Basanta Shrestha. Gagan Birahi has penned the lyrics for the movie, while the music is composed by Sambhujit Baskota. The cinematography is carried out by Manju Kumar Shrestha. The movie 'Sankalpa' is a collaborative effort of producers Gagan Shrestha, Hari Maharjan, and Ballav Maharjan. With such a talented team and crew, it's no surprise that the film has found success and recognition in Nepali cinema.","Bhuwan K.C., Shiva Shrestha, Krishna Malla, Ramesh Budhathoki, Sunil Thapa, Sharmila Malla, Kristi Mainali, Sushila Rayamajhi, Madan Das Shrestha, Bijay Singh Shah","Action,Drama",2h 22m,Shyam Rai,Om Shivashakti Films,"24 Jestha, 2050, 6 June, 1993",https://img.youtube.com/vi/5F1PUXskeHU/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/sankalpa
